20170102 062900;1.047980;1.048000;1.047920;1.048000;0
20170102 063000;1.048000;1.048030;1.047910;1.047940;0
20170102 063100;1.047890;1.047940;1.047820;1.047940;0
20170102 063200;1.047960;1.047970;1.047840;1.047850;0
20170102 063300;1.047840;1.047840;1.047770;1.047820;0
20170102 063400;1.047820;1.047970;1.047760;1.047860;0
20170102 063500;1.047860;1.047870;1.047760;1.047760;0
20170102 063600;1.047760;1.047780;1.047760;1.047760;0
20170102 063700;1.047760;1.047850;1.047750;1.047840;0
20170102 063800;1.047830;1.047900;1.047830;1.047890;0
20170102 063900;1.047880;1.047910;1.047860;1.047900;0
20170102 064000;1.047930;1.047950;1.047890;1.047910;0
20170102 064100;1.047910;1.047920;1.047910;1.047910;0
20170102 064200;1.047890;1.047900;1.047870;1.047880;0
20170102 064300;1.047910;1.047940;1.047880;1.047930;0
20170102 064400;1.047940;1.047970;1.047910;1.047960;0
20170102 064500;1.047950;1.048010;1.047930;1.047950;0
20170102 064600;1.047970;1.048090;1.047940;1.047960;0
20170102 064700;1.047980;1.048110;1.047750;1.047790;0
20170102 064800;1.047790;1.047800;1.047730;1.047780;0
20170102 064900;1.047770;1.047780;1.047760;1.047760;0
20170102 065000;1.047720;1.047730;1.047710;1.047730;0
20170102 065100;1.047730;1.047780;1.047720;1.047780;0
20170102 065200;1.047770;1.047770;1.047700;1.047750;0
20170102 065300;1.047720;1.047800;1.047700;1.047710;0
20170102 065400;1.047710;1.047760;1.047700;1.047710;0
20170102 065500;1.047710;1.047760;1.047670;1.047670;0
20170102 065600;1.047680;1.047730;1.047670;1.047680;0
20170102 065700;1.047680;1.047850;1.047670;1.047830;0
20170102 065800;1.047820;1.047850;1.047800;1.047820;0
20170102 065900;1.047820;1.047870;1.047800;1.047840;0
20170102 070000;1.047820;1.047840;1.047790;1.047800;0
20170102 070100;1.047750;1.047760;1.047620;1.047650;0
20170102 070200;1.047650;1.047700;1.047630;1.047630;0
20170102 070300;1.047660;1.047820;1.047640;1.047810;0
20170102 070400;1.047800;1.047800;1.047600;1.047640;0
20170102 070500;1.047610;1.047690;1.047610;1.047670;0
20170102 070600;1.047680;1.047690;1.047660;1.047670;0
20170102 070700;1.047670;1.047680;1.047610;1.047620;0
20170102 070800;1.047620;1.047680;1.047540;1.047540;0
20170102 070900;1.047560;1.047560;1.047470;1.047470;0
20170102 071000;1.047470;1.047540;1.047460;1.047470;0
20170102 071100;1.047540;1.047570;1.047450;1.047450;0
20170102 071200;1.047460;1.047540;1.047460;1.047500;0
20170102 071300;1.047510;1.047510;1.047180;1.047270;0
20170102 071400;1.047260;1.047350;1.047200;1.047210;0
20170102 071500;1.047220;1.047240;1.047190;1.047240;0
20170102 071600;1.047240;1.047430;1.047240;1.047270;0
20170102 071700;1.047280;1.047320;1.047250;1.047260;0
20170102 071800;1.047280;1.047290;1.047220;1.047260;0
20170102 071900;1.047260;1.047310;1.047220;1.047230;0
20170102 072000;1.047250;1.047470;1.047250;1.047450;0
20170102 072100;1.047460;1.047460;1.047350;1.047360;0
20170102 072200;1.047370;1.047450;1.047290;1.047290;0
20170102 072300;1.047450;1.047470;1.047190;1.047190;0
20170102 072400;1.047190;1.047340;1.047180;1.047190;0
20170102 072500;1.047180;1.047270;1.047170;1.047250;0
20170102 072600;1.047220;1.047250;1.047220;1.047250;0
20170102 072700;1.047190;1.047210;1.046990;1.047110;0
20170102 072800;1.047120;1.047140;1.047120;1.047140;0
20170102 072900;1.047140;1.047260;1.047140;1.047240;0
20170102 073000;1.047240;1.047240;1.047040;1.047040;0
20170102 073100;1.047040;1.047420;1.047040;1.047280;0
20170102 073200;1.047290;1.047290;1.047270;1.047270;0
20170102 073300;1.047150;1.047310;1.047150;1.047220;0
